Uuid,Void/Retire,Same as mappings,Fully specified name:en,Fully specified name:fr,Short name:en,Short name:fr,Description:en,Description:km,Data class,Data type,Complex data handler,Answers,Members,Allow decimals,Units,Normal low,Normal high,Absolute low,Absolute high,_version:1,_order:1000
49d8e327-f84d-41c9-be6a-7ab16d928894,,,Aiguille Spinale 22G,Aiguille Spinale 22G,Aiguille Spinale 22G,Aiguille Spinale 22G,,,Material,Text,,,,,,,,,,,
69e5c3f5-6b79-459b-9b9b-cd6e0d480b97,,,Aiguille Spinale 23G,Aiguille Spinale 23G,Aiguille Spinale 23G,Aiguille Spinale 23G,,,Material,Text,,,,,,,,,,,
a639edf4-c187-49ea-b777-10e23fca73cf,,,Aiguille Spinale 25G,Aiguille Spinale 25G,Aiguille Spinale 25G,Aiguille Spinale 25G,,,Material,Text,,,,,,,,,,,
b3e11605-3977-4308-a59c-0bd28d4b2626,,,Aleze,Aleze,Aleze,Aleze,,,Material,Text,,,,,,,,,,,
1d13efbc-3fa4-4360-a6fe-1482dc311b52,,,Ambu Bag Adulte,Ambu Bag Adulte,Ambu Bag Adulte,Ambu Bag Adulte,,,Material,Text,,,,,,,,,,,
7a1db63b-091d-4c3d-9bd7-d910cf6a26ce,,,Ambu Bag Neo,Ambu Bag Neo,Ambu Bag Neo,Ambu Bag Neo,,,Material,Text,,,,,,,,,,,
4f2ce720-9a48-401a-a8fa-e424413788ba,,,Ambu Bag Ped,Ambu Bag Ped,Ambu Bag Ped,Ambu Bag Ped,,,Material,Text,,,,,,,,,,,
bf2ce5b8-66e4-4729-bc0b-0f29408d0449,,,Amiotone,Amiotone,Amiotone,Amiotone,,,Material,Text,,,,,,,,,,,
5d09c90d-62ca-4ad2-8a64-ecca2f304409,,,Attelle cheville,Attelle cheville,Attelle cheville,Attelle cheville,,,Material,Text,,,,,,,,,,,
5ab1e3e1-b33f-48da-9cf6-92133becd0c1,,,Attelle du coude,Attelle du coude,Attelle du coude,Attelle du coude,,,Material,Text,,,,,,,,,,,
f3c7fb8f-6767-45e3-9a8b-01b0cd3aa03a,,,Attelle poignet,Attelle poignet,Attelle poignet,Attelle poignet,,,Material,Text,,,,,,,,,,,
0eef354f-8a91-4a89-a483-421e5e74b077,,,"Bandage de gaze 2""","Bandage de gaze 2""","Bandage de gaze 2""","Bandage de gaze 2""",,,Material,Text,,,,,,,,,,,
18034251-c082-40b0-848f-6cc7c0bee716,,,"Bandage De Gaze 4"" (Kerlix)","Bandage De Gaze 4"" (Kerlix)","Bandage De Gaze 4"" (Kerlix)","Bandage De Gaze 4"" (Kerlix)",,,Material,Text,,,,,,,,,,,
e9bce75e-541e-4653-aa29-1df567864fda,,,"Bandage De Gaze Strech 2""","Bandage De Gaze Strech 2""","Bandage De Gaze Strech 2""","Bandage De Gaze Strech 2""",,,Material,Text,,,,,,,,,,,
38acc298-e122-48b4-a444-7a653b41977a,,,"Sachet Minigripp  5"" x3""","Sachet Minigripp  5"" x3""","Sachet Minigripp  5"" x3""","Sachet Minigripp  5"" x3""",,,Material,Text,,,,,,,,,,,
a21c94d7-2587-4bcb-a4bc-384512b0c528,,,"Bandage Elastique 4""","Bandage Elastique 4""","Bandage Elastique 4""","Bandage Elastique 4""",,,Material,Text,,,,,,,,,,,
12d6da95-816c-41a5-b7cc-c6be20b12b6d,,,"Bandage Elastique 6""","Bandage Elastique 6""","Bandage Elastique 6""","Bandage Elastique 6""",,,Material,Text,,,,,,,,,,,
60694287-25f2-49d5-9a64-a221a5f988cf,,,Bas de contension small,Bas de contension small,Bas de contension small,Bas de contension small,,,Material,Text,,,,,,,,,,,
9bf7cb07-745f-402b-a66a-f422aef8c560,,,Bas de contention  medium,Bas de contention  medium,Bas de contention  medium,Bas de contention  medium,,,Material,Text,,,,,,,,,,,
cad354cb-c2b7-4300-a4a7-01b2929d173c,,,Bas de contention large,Bas de contention large,Bas de contention large,Bas de contention large,,,Material,Text,,,,,,,,,,,
17b4e0f4-00a4-4ec0-940e-10b839b3830b,,,Bec A Succion,Bec A Succion,Bec A Succion,Bec A Succion,,,Material,Text,,,,,,,,,,,
b248e801-bc22-49bf-8017-7b07414a85bf,,,Bequille adulte,Bequille adulte,Bequille adulte,Bequille adulte,,,Material,Text,,,,,,,,,,,
8bce2344-fa9d-468d-b0c3-9523ce4768b0,,,Bequille pediatrique,Bequille pediatrique,Bequille pediatrique,Bequille pediatrique,,,Material,Text,,,,,,,,,,,
03511f3b-d103-4847-b32a-1c38531c6ee2,,,Brassard,Brassard,Brassard,Brassard,,,Material,Text,,,,,,,,,,,
b1ffe7c2-3e93-4b6f-910f-2dcb301aaa4c,,,BROCHE,BROCHE,BROCHE,BROCHE,,,Material,Text,,,,,,,,,,,
6b9dd824-01e1-4fa1-8bde-a3bf8e5f1062,,,Brosses Betadinées,Brosses Betadinées,Brosses Betadinées,Brosses Betadinées,,,Material,Text,,,,,,,,,,,
d605e462-60a6-4626-8d1e-f4af66d75609,,,Buretrol 150 ml,Buretrol 150 ml,Buretrol 150 ml,Buretrol 150 ml,,,Material,Text,,,,,,,,,,,
f9536c52-0a57-494f-92d6-41dd79ca742d,,,Canne de marche,Canne de marche,Canne de marche,Canne de marche,,,Material,Text,,,,,,,,,,,
094bcf94-437c-4173-967a-c7a963b19acb,,,Cannule Nasal Adulte,Cannule Nasal Adulte,Cannule Nasal Adulte,Cannule Nasal Adulte,,,Material,Text,,,,,,,,,,,
bab041ac-f4dd-4c2c-b625-25f6c3c7bccb,,,Cannule Nasal néonatal,Cannule Nasal néonatal,Cannule Nasal néonatal,Cannule Nasal néonatal,,,Material,Text,,,,,,,,,,,
c2d76de6-9e22-4c94-b6ac-8bd19e26db11,,,Cannule Nasal pédiatrique,Cannule Nasal pédiatrique,Cannule Nasal pédiatrique,Cannule Nasal pédiatrique,,,Material,Text,,,,,,,,,,,
cf06c19c-8358-4951-8000-1d64ee32fce5,,,Cat Iv 14G,Cat Iv 14G,Cat Iv 14G,Cat Iv 14G,,,Material,Text,,,,,,,,,,,
d4ed4f14-0b61-4ef5-b19f-7ad030fc0ecb,,,Cat Iv 16G,Cat Iv 16G,Cat Iv 16G,Cat Iv 16G,,,Material,Text,,,,,,,,,,,
ee266f6c-cb32-4f88-a7fc-3c075b3169dd,,,Cat Iv 18G,Cat Iv 18G,Cat Iv 18G,Cat Iv 18G,,,Material,Text,,,,,,,,,,,
ae3ea108-da50-4f33-94c8-9bb01979ffa3,,,Cat Iv 20G,Cat Iv 20G,Cat Iv 20G,Cat Iv 20G,,,Material,Text,,,,,,,,,,,
a12926ba-f352-4680-891f-f35925c8832f,,,Cat Iv 22G,Cat Iv 22G,Cat Iv 22G,Cat Iv 22G,,,Material,Text,,,,,,,,,,,
f02b3e3a-de54-46e5-a7b4-5310e1ebc6b6,,,Cat Iv 24G,Cat Iv 24G,Cat Iv 24G,Cat Iv 24G,,,Material,Text,,,,,,,,,,,
3d8ef198-13d2-4101-b7b4-04c531b5d5c5,,,Catheter A Suction 10Fr,Catheter A Suction 10Fr,Catheter A Suction 10Fr,Catheter A Suction 10Fr,,,Material,Text,,,,,,,,,,,
2dddc041-5543-49ee-a71b-3b56b600fce5,,,Catheter A Suction 12Fr,Catheter A Suction 12Fr,Catheter A Suction 12Fr,Catheter A Suction 12Fr,,,Material,Text,,,,,,,,,,,
44165115-0e5d-40ae-96a9-82d14225ef14,,,Catheter A Suction 14Fr,Catheter A Suction 14Fr,Catheter A Suction 14Fr,Catheter A Suction 14Fr,,,Material,Text,,,,,,,,,,,
0d369dde-9482-468e-b706-856b34a4172c,,,Catheter A Suction 3.5Fr,Catheter A Suction 3.5Fr,Catheter A Suction 3.5Fr,Catheter A Suction 3.5Fr,,,Material,Text,,,,,,,,,,,
fed5644b-f1dc-445f-abe1-eb3b96eb3ffb,,,Catheter A Suction 5.5Fr,Catheter A Suction 5.5Fr,Catheter A Suction 5.5Fr,Catheter A Suction 5.5Fr,,,Material,Text,,,,,,,,,,,
559f2a36-6ba1-4c56-9e95-0ac6b4d88650,,,Catheter A Suction 8Fr,Catheter A Suction 8Fr,Catheter A Suction 8Fr,Catheter A Suction 8Fr,,,Material,Text,,,,,,,,,,,
790d99a0-65c9-4e6c-b555-73f1451561c4,,,Catheter Ombilical,Catheter Ombilical,Catheter Ombilical,Catheter Ombilical,,,Material,Text,,,,,,,,,,,
6c079a34-b157-47d4-a04d-c60f7b7018d3,,,Cauter,Cauter,Cauter,Cauter,,,Material,Text,,,,,,,,,,,
3ec7da77-0880-46c0-bad8-c6e0afbdac88,,,Chaise roulante,Chaise roulante,Chaise roulante,Chaise roulante,,,Material,Text,,,,,,,,,,,
3d334296-c622-4f04-bc99-43229759fcde,,,Chromic 0,Chromic 0,Chromic 0,Chromic 0,,,Material,Text,,,,,,,,,,,
51bf625b-a709-4176-8401-024b1843d1c8,,,Chromic 1-0,Chromic 1-0,Chromic 1-0,Chromic 1-0,,,Material,Text,,,,,,,,,,,
7d18da78-40cf-47ef-aebd-5d78493fdd5c,,,Chromic 2-0,Chromic 2-0,Chromic 2-0,Chromic 2-0,,,Material,Text,,,,,,,,,,,
207bd5e5-564d-4b02-9fda-cfd9b64dd478,,,Circuit Cpap,Circuit Cpap,Circuit Cpap,Circuit Cpap,,,Material,Text,,,,,,,,,,,
3cd73bab-4307-4fbb-b639-d8a4abbbf636,,,Circuit CPAP adulte,Circuit CPAP adulte,Circuit CPAP adulte,Circuit CPAP adulte,,,Material,Text,,,,,,,,,,,
77e94d0c-c313-40d4-8455-d78fc5f89bf1,,,Circuit CPAP pédiatrique,Circuit CPAP pédiatrique,Circuit CPAP pédiatrique,Circuit CPAP pédiatrique,,,Material,Text,,,,,,,,,,,
c4b1c68d-85d7-4060-9bfb-078bec095f23,,,Clamps Ombilical,Clamps Ombilical,Clamps Ombilical,Clamps Ombilical,,,Material,Text,,,,,,,,,,,
bb5a5c38-0647-4003-a002-4b9d74cdbfa7,,,Clou orthopedique FIN NAIL +VIS,Clou orthopedique FIN NAIL +VIS,Clou orthopedique FIN NAIL +VIS,Clou orthopedique FIN NAIL +VIS,,,Material,Text,,,,,,,,,,,
138d23e1-cc7c-485f-9c61-2c327300903a,,,Clou orthopedique STANDARD NAIL + VIS,Clou orthopedique STANDARD NAIL + VIS,Clou orthopedique STANDARD NAIL + VIS,Clou orthopedique STANDARD NAIL + VIS,,,Material,Text,,,,,,,,,,,
06e11284-f6f2-447d-a891-ff866c3683eb,,,"Coban 2""","Coban 2""","Coban 2""","Coban 2""",,,Material,Text,,,,,,,,,,,
96208d69-067f-4db5-870e-033a2b68ce97,,,"Coban 4""","Coban 4""","Coban 4""","Coban 4""",,,Material,Text,,,,,,,,,,,
b66e9009-6c40-4190-99ff-2dff0af88203,,,Collier Cervical rigide adulte,Collier Cervical rigide adulte,Collier Cervical rigide adulte,Collier Cervical rigide adulte,,,Material,Text,,,,,,,,,,,
0a1ef752-0e23-4036-ba38-1df61d7e46f8,,,Collier Cervical rigide pediatrique,Collier Cervical rigide pediatrique,Collier Cervical rigide pediatrique,Collier Cervical rigide pediatrique,,,Material,Text,,,,,,,,,,,
a430c322-ce00-4a0a-b714-e01487552d01,,,Collier Cervical souple adulte,Collier Cervical souple adulte,Collier Cervical souple adulte,Collier Cervical souple adulte,,,Material,Text,,,,,,,,,,,
0dc93a76-8b66-499d-89fb-5737d287893e,,,Collier Cervical souple pediatrique,Collier Cervical souple pediatrique,Collier Cervical souple pediatrique,Collier Cervical souple pediatrique,,,Material,Text,,,,,,,,,,,
e12977f1-ac81-42f3-9b65-a036b0e16cb1,,,Coton rouleau 500 g,Coton rouleau 500 g,Coton rouleau 500 g,Coton rouleau 500 g,,,Material,Text,,,,,,,,,,,
0bf439a6-69a7-4620-ae74-69ad03d76a3c,,,Couche  Adulte,Couche  Adulte,Couche  Adulte,Couche  Adulte,,,Material,Text,,,,,,,,,,,
3b46aa40-d64d-4051-9739-251ada1b8e85,,,Couche pediatrique,Couche pediatrique,Couche pediatrique,Couche pediatrique,,,Material,Text,,,,,,,,,,,
90c1cb6c-6052-4170-9e7b-c8df2e58f082,,,Déambulateur ortho,Déambulateur ortho,Déambulateur ortho,Déambulateur ortho,,,Material,Text,,,,,,,,,,,
74fdea17-7305-43bd-98a4-8a7d8d026df7,,,Drain Thoracique adulte,Drain Thoracique adulte,Drain Thoracique adulte,Drain Thoracique adulte,,,Material,Text,,,,,,,,,,,
e7181314-c134-4ca1-be61-7ca3d405c087,,,Drain Thoracique pédiatrique,Drain Thoracique pédiatrique,Drain Thoracique pédiatrique,Drain Thoracique pédiatrique,,,Material,Text,,,,,,,,,,,
654b260f-856a-4e0e-9cdc-17f4008799b0,,,Echarpe,Echarpe,Echarpe,Echarpe,,,Material,Text,,,,,,,,,,,
2b20fa7b-b546-4535-9b51-63d54316d3fd,,,Fil de suture,Fil de suture,Fil de suture,Fil de suture,,,Material,Text,,,,,,,,,,,
1e8963dc-7839-4462-82e7-0f19b924f66d,,,Fil De Suture Nylon,Fil De Suture Nylon,Fil De Suture Nylon,Fil De Suture Nylon,,,Material,Text,,,,,,,,,,,
399ae296-f9df-43fb-885d-49520257b3f4,,,Fil De Suture Prolene,Fil De Suture Prolene,Fil De Suture Prolene,Fil De Suture Prolene,,,Material,Text,,,,,,,,,,,
88ed2e2a-99fb-4ebe-bf06-7fe594947880,,,Fil De Suture Soie,Fil De Suture Soie,Fil De Suture Soie,Fil De Suture Soie,,,Material,Text,,,,,,,,,,,
e907aa30-79e9-47a6-941d-e11c62c9a385,,,Filter Cpap,Filter Cpap,Filter Cpap,Filter Cpap,,,Material,Text,,,,,,,,,,,
832ce4d4-e867-40e0-affc-9a5faae9e792,,,Fixateur externe,Fixateur externe,Fixateur externe,Fixateur externe,,,Material,Text,,,,,,,,,,,
fa00d2db-7974-4728-99a8-e85d563fcc6f,,,Foley 10Fr,Foley 10Fr,Foley 10Fr,Foley 10Fr,,,Material,Text,,,,,,,,,,,
bb574448-e5bc-4305-a4d4-df6042566833,,,Foley 12Fr,Foley 12Fr,Foley 12Fr,Foley 12Fr,,,Material,Text,,,,,,,,,,,
e25f5047-a35e-44b6-ad37-9ae4b1a5c3ad,,,Foley 14Fr,Foley 14Fr,Foley 14Fr,Foley 14Fr,,,Material,Text,,,,,,,,,,,
b2314f99-a6ea-4819-bf15-7ba23aae72ec,,,Foley 16Fr,Foley 16Fr,Foley 16Fr,Foley 16Fr,,,Material,Text,,,,,,,,,,,
c43fa95b-6224-4568-bf91-5a3a96ae22db,,,Foley 18Fr,Foley 18Fr,Foley 18Fr,Foley 18Fr,,,Material,Text,,,,,,,,,,,
0c437785-2142-4d9e-a223-aa198aa63d30,,,Foley 20Fr,Foley 20Fr,Foley 20Fr,Foley 20Fr,,,Material,Text,,,,,,,,,,,
53ab031c-98c1-460c-ac21-7205dcb6360e,,,Foley 22Fr,Foley 22Fr,Foley 22Fr,Foley 22Fr,,,Material,Text,,,,,,,,,,,
6a629dcf-d165-4cc6-ba0a-b230d2aa61e9,,,Foley 24Fr,Foley 24Fr,Foley 24Fr,Foley 24Fr,,,Material,Text,,,,,,,,,,,
9e62c721-46c8-4e86-b0bc-d537421b983e,,,Foley 8Fr,Foley 8Fr,Foley 8Fr,Foley 8Fr,,,Material,Text,,,,,,,,,,,
19870478-9a30-48f1-97dc-338f323ba037,,,Gant disposable large,Gant disposable large,Gant disposable large,Gant disposable large,,,Material,Text,,,,,,,,,,,
ff90528a-8050-468f-abd0-4fc1f7188aeb,,,Gant disposable medium,Gant disposable medium,Gant disposable medium,Gant disposable medium,,,Material,Text,,,,,,,,,,,
70d25440-ede0-4c8b-94a1-f058960f1094,,,Gant disposable small,Gant disposable small,Gant disposable small,Gant disposable small,,,Material,Text,,,,,,,,,,,
436c05b4-52d7-4815-ab60-bf6e3ae0d8e4,,,Gant Sterile 7.0,Gant Sterile 7.0,Gant Sterile 7.0,Gant Sterile 7.0,,,Material,Text,,,,,,,,,,,
a880147c-f001-42f4-adf2-ef9883e3b4f0,,,Gant Sterile 7.5,Gant Sterile 7.5,Gant Sterile 7.5,Gant Sterile 7.5,,,Material,Text,,,,,,,,,,,
670b1054-a285-4714-a5ce-1ebd92b8d0ee,,,Gant Sterile 8.0,Gant Sterile 8.0,Gant Sterile 8.0,Gant Sterile 8.0,,,Material,Text,,,,,,,,,,,
292fcf5d-ce59-4e8c-acea-02998ffe25b2,,,Gant Sterile 8.5,Gant Sterile 8.5,Gant Sterile 8.5,Gant Sterile 8.5,,,Material,Text,,,,,,,,,,,
2e9a405e-9402-4f0b-a73c-22e33fb136eb,,,Gant Sterile 9,Gant Sterile 9,Gant Sterile 9,Gant Sterile 9,,,Material,Text,,,,,,,,,,,
7f2b5d37-894b-4060-970c-c831f9fcc9ef,,,"Gaze rouleau 13""x 36 yards","Gaze rouleau 13""x 36 yards","Gaze rouleau 13""x 36 yards","Gaze rouleau 13""x 36 yards",,,Material,Text,,,,,,,,,,,
2d418766-2538-4484-9468-04cd754e2cf8,,,Genouillère large,Genouillère large,Genouillère large,Genouillère large,,,Material,Text,,,,,,,,,,,
09374e82-cb8b-49c0-a405-8e6d1f3d652b,,,Genouillère medium,Genouillère medium,Genouillère medium,Genouillère medium,,,Material,Text,,,,,,,,,,,
12711725-e182-4f3c-acd8-eabe2c6bcfbf,,,Genouillère small,Genouillère small,Genouillère small,Genouillère small,,,Material,Text,,,,,,,,,,,
6034281d-03ea-4b2a-8adc-621df27c972e,,,Iv Set,Iv Set,Iv Set,Iv Set,,,Material,Text,,,,,,,,,,,
19f98590-7e18-4051-a3ed-23e138a4ca3d,,,Kit IV START,Kit IV START,Kit IV START,Kit IV START,,,Material,Text,,,,,,,,,,,
71d9333b-b9f7-4bdc-be36-b99be5228490,,,Kit pansement,Kit pansement,Kit pansement,Kit pansement,,,Material,Text,,,,,,,,,,,
1b2cec9f-63e9-4a8b-a40f-44e2e3118281,,,Kit pour suture,Kit pour suture,Kit pour suture,Kit pour suture,,,Material,Text,,,,,,,,,,,
76884cb7-c097-4ceb-874c-309b31df20d9,,,Kit Voie Centrale,Kit Voie Centrale,Kit Voie Centrale,Kit Voie Centrale,,,Material,Text,,,,,,,,,,,
1ebc663c-2c3b-42b5-a338-398e733b6512,,,Lame De Bistouri,Lame De Bistouri,Lame De Bistouri,Lame De Bistouri,,,Material,Text,,,,,,,,,,,
1a985ada-84ae-451d-b2bd-975c202a6116,,,Laps sponges,Laps sponges,Laps sponges,Laps sponges,,,Material,Text,,,,,,,,,,,
5113a02b-da91-4d3d-aa19-e28ac4e71441,,,Mask Cpap,Mask Cpap,Mask Cpap,Mask Cpap,,,Material,Text,,,,,,,,,,,
d9ae6783-b844-48a5-87e5-b01a32cb218a,,,Masque A O2 Adulte A Bas Debit,Masque A O2 Adulte A Bas Debit,Masque A O2 Adulte A Bas Debit,Masque A O2 Adulte A Bas Debit,,,Material,Text,,,,,,,,,,,
a1e21409-fcc2-40df-b2d4-cf1d4c8118cb,,,Masque A O2 Adulte A Haut Debit,Masque A O2 Adulte A Haut Debit,Masque A O2 Adulte A Haut Debit,Masque A O2 Adulte A Haut Debit,,,Material,Text,,,,,,,,,,,
4ac72f01-1210-4649-8641-10bde22c4b81,,,Masque A O2 Ped A Haut Debit,Masque A O2 Ped A Haut Debit,Masque A O2 Ped A Haut Debit,Masque A O2 Ped A Haut Debit,,,Material,Text,,,,,,,,,,,
d02105b7-c32f-48e5-8dad-81c0809aac67,,,Masque A O2 Ped. A Bas Debit,Masque A O2 Ped. A Bas Debit,Masque A O2 Ped. A Bas Debit,Masque A O2 Ped. A Bas Debit,,,Material,Text,,,,,,,,,,,
0ae42d9b-7713-4394-9c01-5b3fd94f9bf2,,,Masque cpap,Masque cpap,Masque cpap,Masque cpap,,,Material,Text,,,,,,,,,,,
f09cb3c3-20ae-4391-a428-af1276fffb26,,,Masque Pr Nebulisation Adulte,Masque Pr Nebulisation Adulte,Masque Pr Nebulisation Adulte,Masque Pr Nebulisation Adulte,,,Material,Text,,,,,,,,,,,
034e675b-d869-4263-9646-c480cfe3f865,,,Masque Pr Nebulisation Ped,Masque Pr Nebulisation Ped,Masque Pr Nebulisation Ped,Masque Pr Nebulisation Ped,,,Material,Text,,,,,,,,,,,
8a786a79-60f1-43ce-a304-225fbcdd05ae,,,Monocryl 0,Monocryl 0,Monocryl 0,Monocryl 0,,,Material,Text,,,,,,,,,,,
cdb10233-3600-4cf0-a1a1-d989489d8d47,,,Monocryl 1,Monocryl 1,Monocryl 1,Monocryl 1,,,Material,Text,,,,,,,,,,,
f81ba11e-d408-4e3e-84f7-5503ec9c8d80,,,Monocryl 2-0,Monocryl 2-0,Monocryl 2-0,Monocryl 2-0,,,Material,Text,,,,,,,,,,,
552d798e-a2ae-4647-b4d1-c2789d98f2dd,,,Monocryl 3-0,Monocryl 3-0,Monocryl 3-0,Monocryl 3-0,,,Material,Text,,,,,,,,,,,
a55f6e52-fa72-4081-aa63-474c2bf7af11,,,Monocryl 4-0,Monocryl 4-0,Monocryl 4-0,Monocryl 4-0,,,Material,Text,,,,,,,,,,,
d3052214-249a-4e88-8a68-fe884103f506,,,Monocryl 5-0,Monocryl 5-0,Monocryl 5-0,Monocryl 5-0,,,Material,Text,,,,,,,,,,,
a29b4957-bac2-4fd5-b398-2698fc61a021,,,Nelaton 10Fr,Nelaton 10Fr,Nelaton 10Fr,Nelaton 10Fr,,,Material,Text,,,,,,,,,,,
d17e99ac-ffdc-4d20-b4f1-6b62e87e788a,,,Nelaton 12Fr,Nelaton 12Fr,Nelaton 12Fr,Nelaton 12Fr,,,Material,Text,,,,,,,,,,,
23326401-791a-4c63-8194-0bd9d9290da9,,,Nelaton 14Fr,Nelaton 14Fr,Nelaton 14Fr,Nelaton 14Fr,,,Material,Text,,,,,,,,,,,
737f0452-a1d9-47f0-b327-f6a3fc5bbab1,,,Nelaton 16Fr,Nelaton 16Fr,Nelaton 16Fr,Nelaton 16Fr,,,Material,Text,,,,,,,,,,,
f8d82c6b-a27f-4f6c-a18e-6777a01b6420,,,Nelaton 18Fr,Nelaton 18Fr,Nelaton 18Fr,Nelaton 18Fr,,,Material,Text,,,,,,,,,,,
3dfd1a68-5c8c-4e99-aae0-f72904cfce44,,,Nelaton 8Fr,Nelaton 8Fr,Nelaton 8Fr,Nelaton 8Fr,,,Material,Text,,,,,,,,,,,
1accc42c-cb2b-4147-9425-900ff57b3fed,,,Pad Abdominal,Pad Abdominal,Pad Abdominal,Pad Abdominal,,,Material,Text,,,,,,,,,,,
42785ca9-372d-46b5-8fb7-ffe326ab237f,,,PDS 0,PDS 0,PDS 0,PDS 0,,,Material,Text,,,,,,,,,,,
0378a1d1-e203-4203-a7af-322a2171707d,,,PDS 1,PDS 1,PDS 1,PDS 1,,,Material,Text,,,,,,,,,,,
41a02fef-2e09-420b-9178-14c6742d75b7,,,PDS 2-0,PDS 2-0,PDS 2-0,PDS 2-0,,,Material,Text,,,,,,,,,,,
95c80d5c-3d46-421a-a9af-790e811851e0,,,PDS 3-0,PDS 3-0,PDS 3-0,PDS 3-0,,,Material,Text,,,,,,,,,,,
afe3716c-a7d8-45ed-b487-89595f1fd2da,,,PDS 4-0,PDS 4-0,PDS 4-0,PDS 4-0,,,Material,Text,,,,,,,,,,,
36abf7d8-fb08-4071-acc1-7eb2ed5ce142,,,PDS 5-0,PDS 5-0,PDS 5-0,PDS 5-0,,,Material,Text,,,,,,,,,,,
b9538226-4106-46f1-b581-5d186df242be,,,"Petit champ 18""X26""","Petit champ 18""X26""","Petit champ 18""X26""","Petit champ 18""X26""",,,Material,Text,,,,,,,,,,,
95779578-508e-459e-af06-3579bd23514b,,,"Platre 4""","Platre 4""","Platre 4""","Platre 4""",,,Material,Text,,,,,,,,,,,
9d3a14f8-4a17-4222-a521-af18f8a809a4,,,"Platre 6""","Platre 6""","Platre 6""","Platre 6""",,,Material,Text,,,,,,,,,,,
72d7bd1a-afeb-4d2e-bac8-5f2125b18c8c,,,Poire,Poire,Poire,Poire,,,Material,Text,,,,,,,,,,,
b70e0196-1fce-4ae0-98a2-48ac7b920e4c,,,Prothèse hanche,Prothèse hanche,Prothèse hanche,Prothèse hanche,,,Material,Text,,,,,,,,,,,
5851cd4c-c3c1-4715-81a6-b464014332ed,,,Raccord A Solute (Perfusion),Raccord A Solute (Perfusion),Raccord A Solute (Perfusion),Raccord A Solute (Perfusion),,,Material,Text,,,,,,,,,,,
fd3ea1f9-c22b-4106-a630-6e15abc1f00c,,,Raccord A Succion,Raccord A Succion,Raccord A Succion,Raccord A Succion,,,Material,Text,,,,,,,,,,,
4c3d5b78-f436-42ac-9fdd-19ff38823b5e,,,Raccord A Transfusion Sanguine,Raccord A Transfusion Sanguine,Raccord A Transfusion Sanguine,Raccord A Transfusion Sanguine,,,Material,Text,,,,,,,,,,,
d39cab40-653e-4f0a-a6ad-49a8791fefdc,,,Raccord microgoutte,Raccord microgoutte,Raccord microgoutte,Raccord microgoutte,,,Material,Text,,,,,,,,,,,
b1ea2912-49d1-4446-b388-670591348ab9,,,Raccord perfuseur 10 gouttes,Raccord perfuseur 10 gouttes,Raccord perfuseur 10 gouttes,Raccord perfuseur 10 gouttes,,,Material,Text,,,,,,,,,,,
cf6d7d33-8b9d-495b-8609-e88fab0a5f79,,,Raccord perfuseur 15 gouttes,Raccord perfuseur 15 gouttes,Raccord perfuseur 15 gouttes,Raccord perfuseur 15 gouttes,,,Material,Text,,,,,,,,,,,
