Uuid,Void/Retire,Same as mappings,Fully specified name:en,Fully specified name:fr,Short name:en,Short name:fr,Description:en,Description:km,Data class,Data type,Complex data handler,Answers,Members,Allow decimals,Units,Normal low,Normal high,Absolute low,Absolute high,_version:1,_order:1000
52729d23-a532-42c5-af9c-7c4fafa5df24,,,Délivrance Spontanée( accouchement hors HSC),Délivrance Spontanée( accouchement hors HSC),Délivrance Spontanée( accouchement hors HSC),Délivrance Spontanée( accouchement hors HSC),,,Obstetrics and Gynecology,Text,,,,,,,,,,,
6e665070-8fd6-42cf-af2f-13ed6ab27abf,,,Exerese masse pubienne,Exerese masse pubienne,Exerese masse pubienne,Exerese masse pubienne,,,Obstetrics and Gynecology,Text,,,,,,,,,,,
d02d63ba-6431-4ab0-8d20-3bee88fdaf36,,,Fistule recto-vaginal hors l'HSC,Fistule recto-vaginal hors l'HSC,Fistule recto-vaginal hors l'HSC,Fistule recto-vaginal hors l'HSC,,,Obstetrics and Gynecology,Text,,,,,,,,,,,
6859c6e0-2a91-4190-844d-d40737e0ca3a,,,Fistule recto-vaginal à l'HSC,Fistule recto-vaginal à l'HSC,Fistule recto-vaginal à l'HSC,Fistule recto-vaginal à l'HSC,,,Obstetrics and Gynecology,Text,,,,,,,,,,,
e964f3b1-2799-4f4c-a63a-6815f0be74f1,,,Fistule vesico-vaginal à l'HSC,Fistule vesico-vaginal à l'HSC,Fistule vesico-vaginal à l'HSC,Fistule vesico-vaginal à l'HSC,,,Obstetrics and Gynecology,Text,,,,,,,,,,,
eb09ef62-c658-441d-8410-81109d70b9be,,,Fistule vesico-vaginal hors l'HSC,Fistule vesico-vaginal hors l'HSC,Fistule vesico-vaginal hors l'HSC,Fistule vesico-vaginal hors l'HSC,,,Obstetrics and Gynecology,Text,,,,,,,,,,,
163df084-f674-44bc-8634-6bc051c21da7,,,Grossesse Extra Utérine/ectopique,Grossesse Extra Utérine/ectopique,Grossesse Extra Utérine/ectopique,Grossesse Extra Utérine/ectopique,,,Obstetrics and Gynecology,Text,,,,,,,,,,,
64a35de2-1d8f-4c5a-81e1-9ad6b2ff040e,,,Hymenectomie,Hymenectomie,Hymenectomie,Hymenectomie,,,Obstetrics and Gynecology,Text,,,,,,,,,,,
63c35e69-9ce6-41c3-ba0d-cdff67175edb,,,Hysterectomie & Ovariectomie,Hysterectomie & Ovariectomie,Hysterectomie & Ovariectomie,Hysterectomie & Ovariectomie,,,Obstetrics and Gynecology,Text,,,,,,,,,,,
85fedea4-6b8c-4e5b-a701-8c6553b33468,,,Hystérectomie Abdominale ou Totale,Hystérectomie Abdominale ou Totale,Hystérectomie Abdominale ou Totale,Hystérectomie Abdominale ou Totale,,,Obstetrics and Gynecology,Text,,,,,,,,,,,
cafc67a9-2f2a-498d-a79c-265d972c82bf,,,Hystérectomie Radicale ( Wertheim),Hystérectomie Radicale ( Wertheim),Hystérectomie Radicale ( Wertheim),Hystérectomie Radicale ( Wertheim),,,Obstetrics and Gynecology,Text,,,,,,,,,,,
70ed8828-d53c-4078-9190-675e8b0e4587,,,Hystérectomie Totale + Annexectomie Bilatérale,Hystérectomie Totale + Annexectomie Bilatérale,Hystérectomie Totale + Annexectomie Bilatérale,Hystérectomie Totale + Annexectomie Bilatérale,,,Obstetrics and Gynecology,Text,,,,,,,,,,,
e2f49bb3-3f01-4dc8-b4e3-4c5525ec0743,,,Hystérectomie Vaginale,Hystérectomie Vaginale,Hystérectomie Vaginale,Hystérectomie Vaginale,,,Obstetrics and Gynecology,Text,,,,,,,,,,,
e6841b5f-74c5-46ff-9822-13ae3becd127,,,Insertion Pessaire,Insertion Pessaire,Insertion Pessaire,Insertion Pessaire,,,Obstetrics and Gynecology,Text,,,,,,,,,,,
8a9abcf2-77fd-4964-a7fd-a7f2b4d5606f,,,Kystectomie bilaterale,Kystectomie bilaterale,Kystectomie bilaterale,Kystectomie bilaterale,,,Obstetrics and Gynecology,Text,,,,,,,,,,,
db1e0d1b-faed-4383-97db-ab54bc483758,,,Laparotomie exploratrice,Laparotomie exploratrice,Laparotomie exploratrice,Laparotomie exploratrice,,,Obstetrics and Gynecology,Text,,,,,,,,,,,
028f475f-657d-4a48-9a4e-37d33867b3db,,,Leep,Leep,Leep,Leep,,,Obstetrics and Gynecology,Text,,,,,,,,,,,
d79e6c23-8518-499c-92ba-79feac42d8f7,,,Leep (kyste cervical),Leep (kyste cervical),Leep (kyste cervical),Leep (kyste cervical),,,Obstetrics and Gynecology,Text,,,,,,,,,,,
b30cd7da-da89-41b4-a099-cf42a54e6438,,,Marsupialisation /Bartholimit,Marsupialisation /Bartholimit,Marsupialisation /Bartholimit,Marsupialisation /Bartholimit,,,Obstetrics and Gynecology,Text,,,,,,,,,,,
f4d5e4cc-76f1-400a-95d8-bfab6674f2e6,,,Myomectomie,Myomectomie,Myomectomie,Myomectomie,,,Obstetrics and Gynecology,Text,,,,,,,,,,,
e21ab1eb-e269-47d2-8f15-c04a7864a561,,,Myomectomie Reprise (1ère intervention à l'HSC),Myomectomie Reprise (1ère intervention à l'HSC),Myomectomie Reprise (1ère intervention à l'HSC),Myomectomie Reprise (1ère intervention à l'HSC),,,Obstetrics and Gynecology,Text,,,,,,,,,,,
f0f22d75-b5c3-4447-83e0-fddf48727dbd,,,Myomectomie Reprise (1ère intervention hors de l'HSC),Myomectomie Reprise (1ère intervention hors de l'HSC),Myomectomie Reprise (1ère intervention hors de l'HSC),Myomectomie Reprise (1ère intervention hors de l'HSC),,,Obstetrics and Gynecology,Text,,,,,,,,,,,
b374105c-4777-46b3-9af4-78e598582d74,,,Ovariectomie bilaterale,Ovariectomie bilaterale,Ovariectomie bilaterale,Ovariectomie bilaterale,,,Obstetrics and Gynecology,Text,,,,,,,,,,,
375fa19b-61d2-4d57-b353-2bcd4346d661,,,Ovariectomie unilaterale,Ovariectomie unilaterale,Ovariectomie unilaterale,Ovariectomie unilaterale,,,Obstetrics and Gynecology,Text,,,,,,,,,,,
295d7076-a6af-4ce8-8bef-e39616a5f87d,,,Polypectomie du col,Polypectomie du col,Polypectomie du col,Polypectomie du col,,,Obstetrics and Gynecology,Text,,,,,,,,,,,
119a6814-298a-407c-9c32-2a438a90360c,,,Reprise Laparotomie (1ère intervention à l'HSC),Reprise Laparotomie (1ère intervention à l'HSC),Reprise Laparotomie (1ère intervention à l'HSC),Reprise Laparotomie (1ère intervention à l'HSC),,,Obstetrics and Gynecology,Text,,,,,,,,,,,
d7f8d16f-29f1-4c3a-95bd-64dd3201c75a,,,Reprise Laparotomie (1ère intervention hors de l'HSC),Reprise Laparotomie (1ère intervention hors de l'HSC),Reprise Laparotomie (1ère intervention hors de l'HSC),Reprise Laparotomie (1ère intervention hors de l'HSC),,,Obstetrics and Gynecology,Text,,,,,,,,,,,
89cb4e88-9a81-40fb-a82d-3da6dbe00cc4,,,Reprise paroi (intervention à l'HSC),Reprise paroi (intervention à l'HSC),Reprise paroi (intervention à l'HSC),Reprise paroi (intervention à l'HSC),,,Obstetrics and Gynecology,Text,,,,,,,,,,,
b067bdf1-0b01-480b-a903-6b83f64448f1,,,Reprise paroi (intervention hors HSC),Reprise paroi (intervention hors HSC),Reprise paroi (intervention hors HSC),Reprise paroi (intervention hors HSC),,,Obstetrics and Gynecology,Text,,,,,,,,,,,
c94b4d7f-ded9-4e69-b718-1f1b50fc7247,,,Salpingiectomie - grossesse ectopique,Salpingiectomie - grossesse ectopique,Salpingiectomie - grossesse ectopique,Salpingiectomie - grossesse ectopique,,,Obstetrics and Gynecology,Text,,,,,,,,,,,
e5543ee9-f205-4f74-8e64-80258e71266c,,,Usage Ballonnet de Bakri,Usage Ballonnet de Bakri,Usage Ballonnet de Bakri,Usage Ballonnet de Bakri,,,Obstetrics and Gynecology,Text,,,,,,,,,,,
498d6b5e-abe3-4421-aed9-c99c588d521b,,,Hauteur utérine (Exam Obs),Hauteur utérine (Exam Obs),Hauteur utérine (Exam Obs),Hauteur utérine (Exam Obs),,,Misc,Text,,,,,,,,,,,
0343ecb1-5b0c-4ae3-be51-129d3b33fc22,,,Présentation fœtale (Exam Obs),Présentation fœtale (Exam Obs),Présentation fœtale (Exam Obs),Présentation fœtale (Exam Obs),,,Misc,Text,,,,,,,,,,,
78c24b0d-2159-4ab0-80c5-a0169684f6c5,,,Station (Exam Obs),Station (Exam Obs),Station (Exam Obs),Station (Exam Obs),,,Misc,Text,,,,,,,,,,,
42f0d5bb-f39f-4ded-b01a-eae79646f999,,,Position (Exam Obs),Position (Exam Obs),Position (Exam Obs),Position (Exam Obs),,,Misc,Text,,,,,,,,,,,
27be99a9-d913-4a60-a667-ac9389384370,,,BDCF (Exam Obs),BDCF (Exam Obs),BDCF (Exam Obs),BDCF (Exam Obs),,,Misc,Text,,,,,,,,,,,
10cf74ed-3e71-46fd-b805-cf28b6f9603f,,,Col (Exam Obs),Col (Exam Obs),Col (Exam Obs),Col (Exam Obs),,,Misc,Text,,,,,,,,,,,
732f8ec5-23c2-46d6-89fd-b7e3398ce5ce,,,Dilation (Exam Obs),Dilation (Exam Obs),Dilation (Exam Obs),Dilation (Exam Obs),,,Misc,Text,,,,,,,,,,,
8586c0e9-b8c3-406e-8e62-067a4d1568b4,,,Poche des eaux (Exam Obs),Poche des eaux (Exam Obs),Poche des eaux (Exam Obs),Poche des eaux (Exam Obs),,,Misc,Text,,,,,,,,,,,
86cef6c9-c8a5-4c3c-aa84-132b1253492a,,,Bassin (Exam Obs),Bassin (Exam Obs),Bassin (Exam Obs),Bassin (Exam Obs),,,Misc,Text,,,,,,,,,,,
3ec55e17-ad8f-406f-aa02-1fba0a41ee4c,,,Lignes Innom (Exam Obs),Lignes Innom (Exam Obs),Lignes Innom (Exam Obs),Lignes Innom (Exam Obs),,,Misc,Text,,,,,,,,,,,
1549cd2c-d2df-4cd6-81a7-24d077cfa4e9,,,Pansement,Pansement,Pansement,Pansement,,,Misc,Text,,,,,,,,,,,
84d72cd3-533a-4f39-a9d4-fd66238bf2e0,,,Reprise episiorraphie,Reprise episiorraphie,Reprise episiorraphie,Reprise episiorraphie,,,Misc,Text,,,,,,,,,,,
83b8a2ea-0aaf-4247-b7c6-1c1fc998189e,,,Laceroraphie périnéal en SOP,Laceroraphie périnéal en SOP,Laceroraphie périnéal en SOP,Laceroraphie périnéal en SOP,,,Misc,Text,,,,,,,,,,,
9b7da037-a5be-4a02-b2eb-9fd731f8b1af,,,Laceroraphie du col en SOP,Laceroraphie du col en SOP,Laceroraphie du col en SOP,Laceroraphie du col en SOP,,,Misc,Text,,,,,,,,,,,
5437e55c-1bf7-41f8-948f-49ef7c47e93d,,,Grand pansement,Grand pansement,Grand pansement,Grand pansement,,,Misc,Text,,,,,,,,,,,
4870b343-dedd-491e-98b2-480e74994246,,,Expulsion,Expulsion,Expulsion,Expulsion,,,Misc,Text,,,,,,,,,,,
0589b1f7-c3a4-4ba3-89f0-637d7738b0eb,,,Dossier d'urgence en maternité,Dossier d'urgence en maternité,Dossier d'urgence en maternité,Dossier d'urgence en maternité,,,Misc,Text,,,,,,,,,,,
765b8e48-daf7-402d-ae8d-e65b9f3d85a0,,,Curetage en salle,Curetage en salle,Curetage en salle,Curetage en salle,,,Misc,Text,,,,,,,,,,,
