id,name,categ_id/id,type,purchase_ok,sale_ok,invoice_policy
init.31eb5bcb-8f1e-47c1-9398-19afc1cde3e2,Cauterisation (verrue),product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.dfebef8b-9155-4a41-ac5e-7c2db4f012d3,Cholecystectomie Laparoscopie,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.b555bd2e-d6f2-4960-bec7-6e02f91b39ff,Cholecystectomie Laparotomie,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.f07b575e-2314-4ef7-8fb4-c8b2a946af20,Colonoscopie,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.e71c7f87-f6ee-4ed0-b62a-566f2675f26b,Colostomie,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.4b64133e-a2ed-4081-ab4c-33a78ac4def3,Condylome,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.6f086c18-9f6f-455a-a728-6545da7edd9b,Debridement  large étandue,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.1cf66462-effe-442f-964e-abc07769ba1c,Debridement petite étendue,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.cf2f07c4-3472-488b-a9f8-31fea2602782,Drainage absces sous phrenique,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.c563f23f-f198-4c4e-977e-156398987b57,Drainage thoracique,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.d0d544d4-9e44-4729-903f-0b96d3b6b0b6,Evisceration sans lesion intra,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.bdedc945-2ae3-4a99-a7ec-dd4a11c1bc4c,Extraction de projectile/Bassin (Orthopedie),product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.4426413f-6fc6-4476-bdec-4de7a9760113,Extraction de projectile/Cage thoracique,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.db0947a5-683f-4210-a8b0-fdcfeabbb2cb,Extraction de projectile/Cavité abdominale,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.b9106e1a-a318-4642-b221-d3edf8811dd4,Extraction de projectile/Cou,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.382240e7-2790-488f-b707-e9e86ce3ddbb,Extraction de projectile/Membres inférieurs,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.031cf01d-3c6b-408b-98c4-06d998a1fecd,Extraction de projectile/Membres supérieurs,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.d8c740f1-f613-41db-b72d-60a2cce1db5b,Extraction de projectile/Région anale,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.a6325c0b-ca20-43c7-8af5-4513ad367a89,Extraction de projectile/Tête,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.c95238bf-0bbb-4f21-adf5-90dfe7453e82,Fascite Necrosante (Débridement et lavage-1ère interv.),product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.9c00f14c-1cec-494a-8ae2-2e6e9f10b881,Fascite Necrosante (Débridement et lavage-Reprise),product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.8350f01e-884c-4513-a290-54484658d14f,Fissure anale/Sphincterotomie,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.5f5d2fa7-80bd-448b-abc4-e7e971b2851d,Fistule - Reparation anale,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.d49a6d2a-cc2e-4828-b864-328b2b6dbd6f,Gastrectomie,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.79f29d2d-1822-4231-99b6-1d2d47f85dd1,Gastrostomie,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.3b4ed5bf-e967-4db2-aca2-27152c43628c,Greffe de peau mince,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.31d0bb43-88f4-4e1c-ba13-b7b7319ee74b,Gynecomastie,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.d0de8250-bc78-4440-9eb7-9a599872da6c,Hemi arthropastie de la hanche,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.d8c485a0-a2ad-4801-8af0-10e0af9c857b,Hemicolectomie droite ou G,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.4f9570da-5ed1-4ff7-956c-357c63ff379a,Hemorroides,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.ba0e6fb2-8ed1-4329-826f-09cbf9eff59f,Hepatorraphie,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.e91eb72a-5190-4818-8a93-c8f8d8fb429c,Hernioraphie ombilicale,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.59e097ce-db6c-4c2b-9c1a-066ba525e796,Herniorraphie incisionelle  etranglee,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.9ef2aecb-cfe4-4af1-9ecb-21c2a37fac74,Herniorraphie inguinale uni/ bilateral avec resection,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.ad8dbe0a-6629-469e-a6cb-1dc9b9bcef63,Herniorraphie inguinale uni/ bilateral sans resection,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.0a68eef3-2894-4b26-9a18-a922e5fe26c2,Herniorraphie ombilicale etranglee,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.927bedd7-5ef4-478e-9fe7-7ce17a636aef,Herniorraphie ombilicale etranglee/ avec resection anestomose,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.86dd5c5a-e3ac-44f0-b24f-01a215522118,Hydrocele bilateral,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.83a46f7a-1317-4c0f-aa58-d518ed1aebe2,Hydrocele et Kyste du cordon cure,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.050aad59-4674-4804-88d4-c5d572233ba5,Hydrocele unilateral,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.768863a3-efe0-4554-8e9e-6615ecb7f51b,Incision & drainage abces,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.ceaf7353-f2ea-4daf-a7e6-69f24ca0f43c,Incision & drainage Phlegmon,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.8fccddbc-62f8-4b1f-98ee-4433391ccd66,Invagination intestinale - Desinvagination,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.918b51bf-dab3-4b7a-a413-486dbdefcdcb,Invagination intestinale - Résection +Anastomose,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.2a82cdc2-3a7a-47a4-a192-9c1294e6ce81,Kyste du cordon simple,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.8f720b9d-8b4d-4868-bb49-92ac2d2c59e2,Kyste Exerese,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.683639b3-7972-451a-b995-7db24c77ca3d,Laparotomie diagnostique,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.3a52dc56-87e1-4473-ae17-21673f645751,Laparotomie Exploratrice avec resection ou reparation,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.055113b9-6763-4bb2-bedc-08b542dde53a,Lipome Exerese,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.b767429c-8d5e-4cf2-a4e5-a25add81d78f,Lithiase renale,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.1dade6e6-fbcc-425a-ae2b-6a33fbb0321d,Marisque hemorroidaire,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.63e0de56-5bc4-4cc2-853c-730b0935fc7d,Mastectonie + Flapp,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.c77a4532-2329-4d05-a16a-fc39f1ad898c,Mastectonie de propreté,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.7ae859e8-8ad2-4cc0-9a38-4fe7160b0b88,Mastectonie radicale,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.5c35ffa9-3751-4e27-b4d6-4e0f8d1f8c46,Nephrectomie,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.11552a69-f641-4c92-ab5b-b1256f919989,Occlusion avec resection colique,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.0128ed2a-aa82-4f8e-ad3d-a26e1764bd99,Occlusion sans resection,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.7eefedbb-1085-451c-a578-0a0a9ae9d40f,Occlusion sans resection grele,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.8c6bcc4d-2932-4717-b277-947e411cf315,Onycectomie,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.a1e4a707-2de5-45cc-b548-1b86bae4423c,Peritonite appendiculaire,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.237a4537-ce79-4672-9328-3889e8745167,Rectal prolapsus reparation,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.52653d4f-c8cc-4c5e-9531-e3747da9c5d4,Rectocele,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.19ac3557-3b36-4465-879c-1b8d50dead39,Reintegration Colostomie,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.9c4e3715-0c6e-4df0-abdd-98da3ff62ca4,Reparation eventration,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.683abf72-f9d2-48a4-9adb-9b885123ff04,Reprise Dilation Anale (1ère intervention à l'HSC),product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.669abc10-ed6b-4343-b3fd-845283170846,Reprise Dilation Anale (1ère intervention hors de l'HSC),product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.d28a08aa-30e4-4e08-8a4d-392359d94bd2,Splenectomie,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.770a6c49-260a-48bc-8825-48c82c9c3854,Splenorraphie,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.3b81f57a-2758-4253-82ce-fe643af633d9,Stenose Hyperthrophique du pylore,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.99431313-22cd-4e48-8f3e-21bcd5055d10,Thumb granuloma,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.b8c762b0-257f-4e9d-b1d8-6653be501cf7,Thyroidectonie subtotale,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.9b113d30-00ac-45e1-bee9-098b9d542497,Thyroudectonie Totale,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.12eda9fe-b44a-48e9-b6be-49f85bddffa5,Tracheostomie,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.a4bc5514-9e7b-4a92-a165-b64de5e30d79,Ulcere / perforé & suture patching,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.cc52f3af-a706-43ba-bf62-72fc7fa98f2d,Vagotomie & gastrogejunostomie,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.9acea618-3b5a-49c9-b032-143c032661e0,Vagotomie et Antrectomie,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.b1d66eac-7de1-4264-974e-28f48b194279,Vagotomie Sélective et Pyloroplastie,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.2467e748-7e5f-47b9-8e20-2cbc303258b3,Vagotomie Supra Sélective,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.ba9e6301-e371-4590-869a-c534d494c8d1,Vagotomie Tronculaire et Dérivation,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.72fda838-1017-494e-b447-735da261dd97,"Vagotomie, Dérivation",product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.772588da-bc8a-4e9a-8695-b84155a2c8c5,"Vagotomie, Pyloroplastie",product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.3fe50f8b-d97f-4834-8ad6-206753c984c7,Varices - Stripping,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.7eb72443-4679-4df2-8078-1e15b5c594f8,Vidéolaparoscopie,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.4fc9f2f7-f2df-4f90-b18e-9dccd37f82c3,Volvulis Sigmoïde Laparotomie avec resection,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
init.84bf1003-2f6d-41f5-b8ca-df75c4b1b5f9,Volvulis Sigmoïde Laparotomie sans resection,product.categ_services_general_surgery_orders,service,FALSE,TRUE,Ordered quantities
